World Cyber Arena 2017 MENA Qualifier,Gremory Household,20,0
World Cyber Arena 2017 MENA Qualifier,Monsters Have Hearts,21,0
World Cyber Arena 2017 MENA Qualifier,Team Tangos,22,0
The International 2017,Team Liquid,1,10862683
The International 2017,Newbee,2,3950067
The International 2017,LGD.Forever Young,3,2592231
The International 2017,LGD Gaming,4,1728154
The International 2017,Virtus.pro,5,1110956
The International 2017,Invictus Gaming,6,1110956
The International 2017,Team Empire,7,617198
The International 2017,OG,8,617198
The International 2017,Team Secret,9,370319
The International 2017,Evil Geniuses,10,370319
The International 2017,TNC Pro Team,11,370319
The International 2017,Digital Chaos,12,370319
The International 2017,Execration,13,123440
The International 2017,Cloud9,14,123440
The International 2017,Infamous,15,123440
The International 2017,iG Vitality,16,123440
The International 2017,Fnatic,17,61720
The International 2017,HellRaisers,18,61720
DreamLeague Season 7,Team Liquid,1,80000
DreamLeague Season 7,Planet Odd,2,45000
DreamLeague Season 7,Team Secret,3,30000
DreamLeague Season 7,Vega Squadron,4,20000
World Cyber Arena 2017 APAC Qualifier,Mineski,1,29532
World Cyber Arena 2017 APAC Qualifier,Execration,2,14766
World Cyber Arena 2017 APAC Qualifier,Rex Regum QEON,3,7383
World Cyber Arena 2017 APAC Qualifier,Clutch Gamers,4,0
World Cyber Arena 2017 APAC Qualifier,Geek Fam,5,0
World Cyber Arena 2017 APAC Qualifier,HappyFeet,6,0
World Cyber Arena 2017 APAC Qualifier,The Mongolz,7,0
World Cyber Arena 2017 APAC Qualifier,Young Minds,8,0
World Cyber Arena 2017 APAC Qualifier,Ten Twenty,9,0
World Cyber Arena 2017 APAC Qualifier,Moogle,10,0
Mars Dota 2 League 2017,LGD Gaming,1,112500
Mars Dota 2 League 2017,LGD.Forever Young,2,50000
Mars Dota 2 League 2017,Newbee,3,31250
Mars Dota 2 League 2017,OG,4,18750
Mars Dota 2 League 2017,Evil Geniuses,5,12500
Mars Dota 2 League 2017,Invictus Gaming,6,12500
Mars Dota 2 League 2017,Clutch Gamers,7,6250
Mars Dota 2 League 2017,Vici Gaming,8,6250
The Final Match Season 1,Alliance,1,21250
The Final Match Season 1,SG e-sports,2,11250
The Final Match Season 1,Team Spirit,3,6500
The Final Match Season 1,Thunder Awaken,4,5000
The Final Match Season 1,Elite Wolves,5,1750
The Final Match Season 1,MVP Revolution,6,1750
The Final Match Season 1,Infamous,7,1250
The Final Match Season 1,Midas Club Elite,8,1250
Galaxy Battles,Newbee,1,69000
Galaxy Battles,Planet Odd,2,22500
Galaxy Battles,TNC Pro Team,3,18000
Galaxy Battles,mousesports,4,13500
Galaxy Battles,iG Vitality,5,9000
Galaxy Battles,Vici Gaming,6,9000
Galaxy Battles,Infamous,7,4500
Galaxy Battles,HappyFeet,8,4500
The Summit 7,Virtus.pro,1,42500
The Summit 7,Team Secret,2,22500
The Summit 7,LGD Gaming,3,10500
The Summit 7,Team NP,4,10000
The Summit 7,Natus Vincere,5,3500
The Summit 7,Digital Chaos,6,1000
The Summit 7,Team Empire,7,2500
The Summit 7,Team VGJ,8,2500
EPICENTER 2017,Team Liquid,1,250000
EPICENTER 2017,Evil Geniuses,2,100000
EPICENTER 2017,Team Secret,3,40000
EPICENTER 2017,LGD.Forever Young,4,40000
EPICENTER 2017,Invictus Gaming,5,20000
EPICENTER 2017,Virtus.pro,6,20000
EPICENTER 2017,OG,7,10000
EPICENTER 2017,Planet Odd,8,10000
EPICENTER 2017,Natus Vincere,9,5000
EPICENTER 2017,Clutch Gamers,10,5000
ZOTAC Cup Masters,Newbee,1,50000
ZOTAC Cup Masters,Team NP,2,20000
ZOTAC Cup Masters,Fnatic,3,7000
ZOTAC Cup Masters,iG Vitality,4,7000
ZOTAC Cup Masters,Digital Chaos,5,5000
ZOTAC Cup Masters,Danish Bears,6,5000
ZOTAC Cup Masters,WarriorsGaming.Unity,7,3000
ZOTAC Cup Masters,Team Singularity,8,3000
Russian e-Sports Cup 2017,Virtus.pro,1,24948
Russian e-Sports Cup 2017,Team Empire,2,12563
Russian e-Sports Cup 2017,Team Spirit,3,9024
Russian e-Sports Cup 2017,Elements Pro,4,4600
Russian e-Sports Cup 2017,ZOKEN GAMING,5,1946
Russian e-Sports Cup 2017,ZERO ONE,6,1769
Russian e-Sports Cup 2017,Mad Dogs Team,7,1769
Russian e-Sports Cup 2017,DVK,8,0
Russian e-Sports Cup 2017,Gears of Destruction,9,0
Russian e-Sports Cup 2017,Doteri dva,10,0
Russian e-Sports Cup 2017,SFTe-sports,11,0
Russian e-Sports Cup 2017,Josskie,12,0
Russian e-Sports Cup 2017,PiTER,13,0
Russian e-Sports Cup 2017,People,14,0
Russian e-Sports Cup 2017,Without Problems,15,0
Russian e-Sports Cup 2017,Hollow,16,0
Russian e-Sports Cup 2017,LaFlamme,17,0
Russian e-Sports Cup 2017,ANIMA.APACHE,18,0
Russian e-Sports Cup 2017,Life Breake,19,0
Russian e-Sports Cup 2017,YAROST TOPORA,20,0
Russian e-Sports Cup 2017,Ignore Ochir,21,0
Russian e-Sports Cup 2017,Top Team,22,0
Russian e-Sports Cup 2017,F.R.I.E.N.D.S.,23,0
Russian e-Sports Cup 2017,Vega Squadron,24,0
The Manila Masters,Evil Geniuses,1,125000
The Manila Masters,Newbee,2,50000
The Manila Masters,Team NP,3,25000
The Manila Masters,Team Faceless,4,20000
The Manila Masters,Invictus Gaming,5,10000
The Manila Masters,OG,6,10000
The Manila Masters,Team Secret,7,5000
The Manila Masters,Clutch Gamers,8,5000
StarLadder i-League Invitational Season 2,Team Liquid,1,45000
StarLadder i-League Invitational Season 2,TNC Pro Team,2,20000
StarLadder i-League Invitational Season 2,Invictus Gaming,3,10000
StarLadder i-League Invitational Season 2,Newbee,4,10000
StarLadder i-League Invitational Season 2,Alliance,5,5000
StarLadder i-League Invitational Season 2,Vega Squadron,6,5000
StarLadder i-League Invitational Season 2,Team VGJ,7,2500
StarLadder i-League Invitational Season 2,Team Faceless,8,2500
The Kiev Major 2017,OG,1,1000000
The Kiev Major 2017,Virtus.pro,2,500000
The Kiev Major 2017,Invictus Gaming,3,250000
The Kiev Major 2017,Evil Geniuses,4,250000
The Kiev Major 2017,Team Liquid,5,125000
The Kiev Major 2017,Team Faceless,6,125000
The Kiev Major 2017,Team VGJ,7,125000
The Kiev Major 2017,SG e-sports,8,125000
The Kiev Major 2017,mousesports,9,62500
The Kiev Major 2017,Newbee,10,62500
The Kiev Major 2017,Digital Chaos,11,62500
The Kiev Major 2017,iG Vitality,12,62500
The Kiev Major 2017,TNC Pro Team,13,62500
The Kiev Major 2017,Team Random,14,62500
The Kiev Major 2017,Thunderbirds,15,62500
The Kiev Major 2017,Team Secret,16,62500
Dota2 Professional League Season 3,Newbee,1,32668
Dota2 Professional League Season 3,LGD Gaming,2,18149
Dota2 Professional League Season 3,Vici Gaming,3,8711
Dota2 Professional League Season 3,Invictus Gaming,4,8711
Dota2 Professional League Season 3,iG Vitality,5,2178
Dota2 Professional League Season 3,Team VGJ,6,2178
Dota2 Professional League Season 3,LGD.Forever Young,7,0
Dota2 Professional League Season 3,Wings Gaming,8,0
Dota2 Professional League Season 3,EHOME.Keen,9,0
Dota2 Professional League Season 3,Vici Gaming Potential,10,0
Dota2 Professional League Season 3,CDEC Gaming,11,0
Dota2 Professional League Season 3,FTD club C,12,0
DAC 2017,Invictus Gaming,1,244798
DAC 2017,OG,2,91799
DAC 2017,Newbee,3,73439
DAC 2017,iG Vitality,4,55079
DAC 2017,Team Empire,5,36719
DAC 2017,Evil Geniuses,6,36719
DAC 2017,Team VGJ,7,18359
DAC 2017,Team Faceless,8,18359
DAC 2017,LGD.Forever Young,9,9179
DAC 2017,Team NP,10,9179
DAC 2017,Wings Gaming,11,9179
DAC 2017,Team Liquid,12,9179
StarLadder i-League StarSeries Season 3,Team Liquid,1,135000
StarLadder i-League StarSeries Season 3,Team VGJ,2,60000
StarLadder i-League StarSeries Season 3,TNC Pro Team,3,30000
StarLadder i-League StarSeries Season 3,OG,4,30000
StarLadder i-League StarSeries Season 3,Team Secret,5,15000
StarLadder i-League StarSeries Season 3,Wings Gaming,6,15000
StarLadder i-League StarSeries Season 3,iG Vitality,7,7500
StarLadder i-League StarSeries Season 3,Digital Chaos,8,7500
Dota Pit League Season 5,Evil Geniuses,1,62937
Dota Pit League Season 5,OG,2,34965
Dota Pit League Season 5,Team Faceless,3,25174
Dota Pit League Season 5,Invictus Gaming,4,16783
Dota Pit League Season 5,Team Secret,5,0
Dota Pit League Season 5,Virtus.pro,6,0
Dota Pit League Season 5,Elements Pro,7,0
Dota Pit League Season 5,Digital Chaos,8,0
WESG 2016,TNC Pro Team,1,800000
WESG 2016,Cloud9,2,400000
WESG 2016,Alliance,3,200000
WESG 2016,Infamous,4,60000
WESG 2016,To.be.or.not.to.be,5,10000
WESG 2016,DUOBAO Young,6,10000
WESG 2016,SG e-sports,7,10000
WESG 2016,Team DileCom,8,10000
WESG 2016,Dark Passage,9,0
WESG 2016,MAX.Y,10,0
WESG 2016,MVP Revolution,11,0
WESG 2016,Romania,12,0
WESG 2016,Horde,13,0
WESG 2016,Fantastic Five,14,0
WESG 2016,s1 Lykos,15,0
WESG 2016,Ukraine,16,0
WESG 2016,Bravado Gaming,17,0
WESG 2016,Team X-BET,18,0
WESG 2016,Aboshamalah,19,0
WESG 2016,Comanche,20,0
WESG 2016,T Show,21,0
WESG 2016,Vultur,22,0
WESG 2016,Team One Ecuador,23,0
WESG 2016,Signature.Trust,24,0
ESL One Genting 2017,Digital Chaos,1,125000
ESL One Genting 2017,Newbee,2,50000
ESL One Genting 2017,Virtus.pro,3,22500
ESL One Genting 2017,Wings Gaming,4,22500
ESL One Genting 2017,Team NP,5,10000
ESL One Genting 2017,Execration,6,10000
ESL One Genting 2017,Fnatic,7,5000
ESL One Genting 2017,WarriorsGaming.Unity,8,5000
The International 2018,OG,1,11234158
The International 2018,PSG.LGD,2,4085148
The International 2018,Evil Geniuses,3,2680879
The International 2018,Team Liquid,4,1787252
The International 2018,Virtus.pro,5,1148948
The International 2018,Team Secret,6,1148948
The International 2018,OpTic Gaming,7,638304
The International 2018,VGJ.Storm,8,638304
The International 2018,Team Serenity,9,382983
The International 2018,Mineski,10,382983
The International 2018,Winstrike Team,11,382983
The International 2018,Vici Gaming,12,382983
The International 2018,Fnatic,13,127661
The International 2018,TNC Predator,14,127661
The International 2018,Newbee,15,127661
The International 2018,VGJ.Thunder,16,127661
The International 2018,Invictus Gaming,17,63830
The International 2018,paiN Gaming,18,63830
China Dota2 Supermajor,Team Liquid,1,555000
China Dota2 Supermajor,Virtus.pro,2,225000
China Dota2 Supermajor,PSG.LGD,3,150000
China Dota2 Supermajor,Team Secret,4,120000
China Dota2 Supermajor,OpTic Gaming,5,90000
China Dota2 Supermajor,Vici Gaming,6,90000
China Dota2 Supermajor,TNC Predator,7,60000
China Dota2 Supermajor,Newbee,8,60000
China Dota2 Supermajor,Evil Geniuses,9,22500
China Dota2 Supermajor,VGJ.Storm,10,22500
China Dota2 Supermajor,Mineski,11,22500
China Dota2 Supermajor,VGJ.Thunder,12,22500
China Dota2 Supermajor,Team Spirit,13,15000
China Dota2 Supermajor,Infamous,14,15000
China Dota2 Supermajor,Natus Vincere,15,15000
China Dota2 Supermajor,The Final Tribe,16,15000
WESG 2017,Russia,1,800000
WESG 2017,paiN Gaming,2,300000
WESG 2017,Team Hellas,3,150000
WESG 2017,Rock.Y,4,70000
WESG 2017,Fire Dragoon,5,25000
WESG 2017,Keen Gaming,6,25000
WESG 2017,SG e-sports,7,25000
WESG 2017,Ultima_Thule,8,25000
WESG 2017,NiceOne,9,10000
WESG 2017,EHOME,10,10000
WESG 2017,Finland,11,10000
WESG 2017,HappyFeet,12,10000
WESG 2017,UAshki,13,10000
WESG 2017,Serbia,14,10000
WESG 2017,Peru,15,10000
WESG 2017,Team Leviathan,16,10000
WESG 2017,Netherlands,17,10000
WESG 2017,Entity Gaming,18,10000
WESG 2017,Slice n Dice,19,10000
WESG 2017,ALPHA Red,20,10000
WESG 2017,Volta7,21,10000
WESG 2017,Learn2Gank,22,10000
WESG 2017,Seventh Heaven,23,10000
WESG 2017,White Rabbit Gaming,24,10000
WESG 2017,Unchained Esports,25,10000
WESG 2017,Germany,26,10000
WESG 2017,Sweden,27,10000
WESG 2017,EVOS Esports,28,10000
WESG 2017,Play 4 Fun,29,10000
WESG 2017,Romania,30,10000
DAC 2018,Mineski,1,370000
DAC 2018,LGD Gaming,2,135000
DAC 2018,Virtus.pro,3,105000
DAC 2018,TNC Predator,4,85000
DAC 2018,Vici Gaming,5,67500
DAC 2018,Team Liquid,6,67500
DAC 2018,Evil Geniuses,7,35000
DAC 2018,OpTic Gaming,8,35000
DAC 2018,Newbee,9,15000
DAC 2018,VGJ.Thunder,10,15000
DAC 2018,Invictus Gaming,11,15000
DAC 2018,Team Secret,12,15000
DAC 2018,OG,13,10000
DAC 2018,Effect,14,10000
DAC 2018,Keen Gaming,15,10000
DAC 2018,paiN Gaming,16,10000
Kuala Lumpur Major,Virtus.pro,1,350000
Kuala Lumpur Major,Team Secret,2,170000
Kuala Lumpur Major,Evil Geniuses,3,100000
Kuala Lumpur Major,Ninjas in Pyjamas,4,80000
Kuala Lumpur Major,TNC Predator,5,60000
Kuala Lumpur Major,PSG.LGD,6,60000
Kuala Lumpur Major,Vici Gaming,7,40000
Kuala Lumpur Major,Fnatic,8,40000
Kuala Lumpur Major,Alliance,9,15000
Kuala Lumpur Major,paiN X,10,15000
Kuala Lumpur Major,J.Storm,11,15000
Kuala Lumpur Major,Forward Gaming,12,15000
Kuala Lumpur Major,paiN Gaming,13,10000
Kuala Lumpur Major,Tigers,14,10000
Kuala Lumpur Major,Team Aster,15,10000
Kuala Lumpur Major,Gambit Esports,16,10000
ESL One Birmingham 2018,Virtus.pro,1,500000
ESL One Birmingham 2018,OpTic Gaming,2,200000
ESL One Birmingham 2018,paiN Gaming,3,100000
ESL One Birmingham 2018,Fnatic,4,60000
ESL One Birmingham 2018,Mineski,5,34000
ESL One Birmingham 2018,OG,6,34000
ESL One Birmingham 2018,Team Spirit,7,16000
ESL One Birmingham 2018,Team Liquid,8,16000
ESL One Birmingham 2018,LGD.Forever Young,9,16000
ESL One Birmingham 2018,Evil Geniuses,10,8000
ESL One Birmingham 2018,Vici Gaming,11,8000
ESL One Birmingham 2018,Newbee,12,8000
MDL Changsha Major,PSG.LGD,1,400000
MDL Changsha Major,VGJ.Storm,2,200000
MDL Changsha Major,Vici Gaming,3,130000
MDL Changsha Major,Newbee,4,85000
MDL Changsha Major,Mineski,5,40000
MDL Changsha Major,Team Secret,6,40000
MDL Changsha Major,OG,7,25000
MDL Changsha Major,TNC Predator,8,25000
MDL Changsha Major,Invictus Gaming,9,17500
MDL Changsha Major,iG Vitality,10,17500
MDL Changsha Major,Infamous,11,10000
MDL Changsha Major,Vega Squadron,12,10000
EPICENTER XL,PSG.LGD,1,500000
EPICENTER XL,Team Liquid,2,200000
EPICENTER XL,FlyToMoon,3,110000
EPICENTER XL,Virtus.pro,4,70000
EPICENTER XL,OG,5,30000
EPICENTER XL,Mineski,6,30000
EPICENTER XL,paiN Gaming,7,15000
EPICENTER XL,Team Secret,8,15000
EPICENTER XL,compLexity Gaming,9,10000
EPICENTER XL,Newbee,10,10000
EPICENTER XL,Team Empire,11,5000
EPICENTER XL,Natus Vincere,12,5000
The Bucharest Major,Virtus.pro,1,500000
The Bucharest Major,VGJ.Thunder,2,200000
The Bucharest Major,Newbee,3,90000
The Bucharest Major,Team Liquid,4,90000
The Bucharest Major,TNC Pro Team,5,30000
The Bucharest Major,Team Secret,6,30000
The Bucharest Major,Evil Geniuses,7,30000
The Bucharest Major,OpTic Gaming,8,30000
The Bucharest Major,OG,9,30000
The Bucharest Major,compLexity Gaming,10,30000
The Bucharest Major,Natus Vincere,11,30000
The Bucharest Major,Vici Gaming,12,30000
The Bucharest Major,paiN Gaming,13,30000
The Bucharest Major,Mineski,14,30000
The Bucharest Major,LGD.Forever Young,15,30000
The Bucharest Major,Vega Squadron,16,30000
ESL One Katowice 2018,Virtus.pro,1,400000
ESL One Katowice 2018,Vici Gaming,2,200000
ESL One Katowice 2018,Team Liquid,3,120000
ESL One Katowice 2018,Fnatic,4,80000
ESL One Katowice 2018,Team Secret,5,50000
ESL One Katowice 2018,Evil Geniuses,6,50000
ESL One Katowice 2018,OG,7,20000
ESL One Katowice 2018,Newbee,8,20000
ESL One Katowice 2018,Mineski,9,10000
ESL One Katowice 2018,OpTic Gaming,10,10000
ESL One Katowice 2018,Team Kinguin,11,10000
ESL One Katowice 2018,LGD Gaming,12,10000
ESL One Katowice 2018,Effect,13,5000
ESL One Katowice 2018,compLexity Gaming,14,5000
ESL One Katowice 2018,Infamous,15,5000
ESL One Katowice 2018,Natus Vincere,16,5000
Galaxy Battles II: Emerging Worlds,VGJ.Thunder,1,200000
Galaxy Battles II: Emerging Worlds,Evil Geniuses,2,85000
Galaxy Battles II: Emerging Worlds,Team Spirit,3,60000
Galaxy Battles II: Emerging Worlds,OG,4,45000
Galaxy Battles II: Emerging Worlds,TNC Pro Team,5,35000
Galaxy Battles II: Emerging Worlds,paiN Gaming,6,35000
Galaxy Battles II: Emerging Worlds,Infamous,7,20000
Galaxy Battles II: Emerging Worlds,PG.Barracx,8,20000
ESL One Genting 2018,Newbee,1,160000
ESL One Genting 2018,Team Liquid,2,80000
ESL One Genting 2018,Team Secret,3,40000
ESL One Genting 2018,Evil Geniuses,4,40000
ESL One Genting 2018,Vici Gaming,5,20000
ESL One Genting 2018,Virtus.pro,6,20000
ESL One Genting 2018,VGJ.Thunder,7,8000
ESL One Genting 2018,Natus Vincere,8,8000
ESL One Genting 2018,compLexity Gaming,9,4000
ESL One Genting 2018,Fnatic,10,4000
ESL One Genting 2018,TNC Pro Team,11,4000
ESL One Genting 2018,Mineski,12,4000
ESL One Genting 2018,Planet Dog,13,2000
ESL One Genting 2018,SG e-sports,14,2000
ESL One Genting 2018,PENTA Sports,15,2000
ESL One Genting 2018,LGD.Forever Young,16,2000
DreamLeague Season 10,Tigers,1,125000
DreamLeague Season 10,Natus Vincere,2,70000
DreamLeague Season 10,Royal Never Give Up,3,35000
DreamLeague Season 10,Infamous,4,25000
DreamLeague Season 10,compLexity Gaming,5,15000
DreamLeague Season 10,Vega Squadron,6,15000
DreamLeague Season 10,ROOONS,7,7500
DreamLeague Season 10,The Final Tribe,8,7500
ESL One Hamburg 2018,Team Secret,1,125000
ESL One Hamburg 2018,Vici Gaming,2,65000
ESL One Hamburg 2018,Virtus.pro,3,35000
ESL One Hamburg 2018,paiN Gaming,4,20000
ESL One Hamburg 2018,Evil Geniuses,5,12000
ESL One Hamburg 2018,Team Aster,6,12000
ESL One Hamburg 2018,compLexity Gaming,7,7500
ESL One Hamburg 2018,Forward Gaming,8,7500
ESL One Hamburg 2018,Alliance,9,5000
ESL One Hamburg 2018,Ninjas in Pyjamas,10,5000
ESL One Hamburg 2018,Mineski,11,3000
ESL One Hamburg 2018,EVOS Esports,12,3000
GESC: Thailand Dota2 Minor,VGJ.Storm,1,110000
GESC: Thailand Dota2 Minor,Keen Gaming,2,65000
GESC: Thailand Dota2 Minor,Team Secret,3,35000
GESC: Thailand Dota2 Minor,Fnatic,4,35000
GESC: Thailand Dota2 Minor,Evil Geniuses,5,17500
GESC: Thailand Dota2 Minor,The Final Tribe,6,17500
GESC: Thailand Dota2 Minor,SG e-sports,7,10000
GESC: Thailand Dota2 Minor,ALPHA Red,8,10000
StarLadder ImbaTV Invitational #5,OpTic Gaming,1,135000
StarLadder ImbaTV Invitational #5,VGJ.Thunder,2,60000
StarLadder ImbaTV Invitational #5,Vega Squadron,3,30000
StarLadder ImbaTV Invitational #5,Fnatic,4,30000
StarLadder ImbaTV Invitational #5,FlyToMoon,5,15000
StarLadder ImbaTV Invitational #5,Natus Vincere,6,15000
StarLadder ImbaTV Invitational #5,Team Kinguin,7,7500
StarLadder ImbaTV Invitational #5,SG e-sports,8,7500
DreamLeague Season 9,Team Secret,1,125000
DreamLeague Season 9,Fnatic,2,70000
DreamLeague Season 9,Team Liquid,3,30000
DreamLeague Season 9,Newbee,4,30000
DreamLeague Season 9,OG,5,15000
DreamLeague Season 9,Team Empire,6,15000
DreamLeague Season 9,Immortals,7,7500
DreamLeague Season 9,paiN Gaming,8,7500
GESC: Indonesia Dota2 Minor,Evil Geniuses,1,110000
GESC: Indonesia Dota2 Minor,VGJ.Thunder,2,65000
GESC: Indonesia Dota2 Minor,Natus Vincere,3,35000
GESC: Indonesia Dota2 Minor,Infamous,4,35000
GESC: Indonesia Dota2 Minor,Fnatic,5,17500
GESC: Indonesia Dota2 Minor,The Final Tribe,6,17500
GESC: Indonesia Dota2 Minor,Digital Chaos,7,10000
GESC: Indonesia Dota2 Minor,Rex Regum QEON,8,10000
StarLadder i-League Invitational Season 4,Team Liquid,1,135000
StarLadder i-League Invitational Season 4,LGD Gaming,2,60000
StarLadder i-League Invitational Season 4,Newbee,3,30000
StarLadder i-League Invitational Season 4,Mineski,4,30000
StarLadder i-League Invitational Season 4,compLexity Gaming,5,15000
StarLadder i-League Invitational Season 4,Team Empire,6,15000
StarLadder i-League Invitational Season 4,Infamous,7,7500
StarLadder i-League Invitational Season 4,Team Kinguin,8,7500
Captains Draft 4.0,Team Secret,1,108000
Captains Draft 4.0,Vici Gaming,2,69000
Captains Draft 4.0,Mineski,3,37500
Captains Draft 4.0,OG,4,37500
Captains Draft 4.0,paiN Gaming,5,12000
Captains Draft 4.0,Evil Geniuses,6,12000
Captains Draft 4.0,compLexity Gaming,7,12000
Captains Draft 4.0,Team Empire,8,12000
PVP Esports Championship,Team Secret,1,80000
PVP Esports Championship,Fnatic,2,40000
PVP Esports Championship,Team Admiral,3,20000
PVP Esports Championship,PSG.LGD,4,20000
PVP Esports Championship,Signify,5,11000
PVP Esports Championship,BOOM ID,6,11000
PVP Esports Championship,Resurgence,7,6000
PVP Esports Championship,KSY,8,6000
PVP Esports Championship,Hashtag?.DOTA,9,6000
Dota2 Professional League Season 5,Vici Gaming,1,52424
Dota2 Professional League Season 5,Newbee,2,22240
Dota2 Professional League Season 5,iG Vitality,3,14297
Dota2 Professional League Season 5,Invictus Gaming,4,11120
Dota2 Professional League Season 5,PSG.LGD,5,9532
Dota2 Professional League Season 5,Keen Gaming,6,9532
Dota2 Professional League Season 5,LGD.Forever Young,7,6354
Dota2 Professional League Season 5,VGJ.Thunder,8,6354
Dota2 Professional League Season 5,Vici Gaming Potential,9,6354
Dota2 Professional League Season 5,EHOME,10,6354
Dota2 Professional League Season 5,CDEC Gaming,11,3972
Dota2 Professional League Season 5,Team MAX,12,3972
World Showdown of Esports #1,Team Serenity,1,50000
World Showdown of Esports #1,J.Storm,2,20000
World Showdown of Esports #1,HAPPY GUYS,3,10000
World Showdown of Esports #1,The Final Tribe,4,10000
World Showdown of Esports #1,Alliance,5,3000
World Showdown of Esports #1,compLexity Gaming,6,3000
World Showdown of Esports #1,paiN X,7,2000
World Showdown of Esports #1,ROOONS,8,2000
The Summit 9,Evil Geniuses,1,40000
The Summit 9,Fnatic,2,20500
The Summit 9,VGJ.Storm,3,15750
The Summit 9,Let's Do It,4,8550
The Summit 9,paiN Gaming,5,8100
The Summit 9,OpTic Gaming,6,7100
MPGL Asian Championship,Execration,1,40000
MPGL Asian Championship,Clutch Gamers,2,20000
MPGL Asian Championship,Keen Gaming,3,10000
MPGL Asian Championship,EVOS Esports,4,10000
WESG 2017 APAC Finals,Rock.Y,1,40000
WESG 2017 APAC Finals,Keen Gaming,2,20000
WESG 2017 APAC Finals,Team Kazakhstan,3,10000
WESG 2017 APAC Finals,Seventh Heaven,4,6500
WESG 2017 APAC Finals,Fire Dragoon,5,4000
WESG 2017 APAC Finals,HappyFeet,6,4000
WESG 2017 APAC Finals,EVOS Esports,7,4000
WESG 2017 APAC Finals,ALPHA Red,8,4000
WESG 2017 APAC Finals,Entity Gaming,9,0
WESG 2017 APAC Finals,Eximious Esports,10,0
WESG 2017 APAC Finals,Signify,11,0
WESG 2017 APAC Finals,Team Lebanon,12,0
WESG 2017 APAC Finals,Azure esports,13,0
WESG 2017 APAC Finals,Electrify,14,0
WESG 2017 APAC Finals,Gersenz,15,0
WESG 2017 APAC Finals,Vanguards,16,0
WESG 2017 APAC Finals,818 Esports,17,0
WESG 2017 APAC Finals,iClen,18,0
WESG 2017 APAC Finals,Kabal Gaming,19,0
WESG 2017 APAC Finals,HOMETE,20,0
Asia Pacific Predator League 2018,Geek Fam,1,50000
Asia Pacific Predator League 2018,BOOM ID,2,25000
Asia Pacific Predator League 2018,Quid Pro Quo,3,15000
Asia Pacific Predator League 2018,Signify,4,0
Asia Pacific Predator League 2018,Ten Twenty,5,0
Asia Pacific Predator League 2018,ALPHA Red,6,0
Asia Pacific Predator League 2018,We Say NO!,7,0
Asia Pacific Predator League 2018,Azure esports,8,0
Malaysia Esports League,Geek Fam,1,38270
Malaysia Esports League,Team HighGround,2,25513
Malaysia Esports League,Team Flash,3,5103
Malaysia Esports League,Fire Dragoon,4,5103
Malaysia Esports League,Team 5ive,5,2551
Malaysia Esports League,818 Esports,6,2551
Malaysia Esports League,MOBILE GIRL,7,1276
Malaysia Esports League,RedBear,8,1276
Maincast Autumn Brawl,Virtus.pro,1,50000
Maincast Autumn Brawl,NoPangolier,2,15000
Maincast Autumn Brawl,Natus Vincere,3,4500
Maincast Autumn Brawl,Ninjas in Pyjamas,4,4500
Maincast Autumn Brawl,Gambit Esports,5,1500
Maincast Autumn Brawl,Team Secret,6,1500
Maincast Autumn Brawl,Team Spirit,7,1500
Maincast Autumn Brawl,Winstrike Team,8,1500
Maincast Autumn Brawl,Espada,9,0
Maincast Autumn Brawl,Team Lithium,10,0
Maincast Autumn Brawl,Underdogs,11,0
Maincast Autumn Brawl,Nemiga Gaming,12,0
Maincast Autumn Brawl,HAPPY GUYS,13,0
Maincast Autumn Brawl,Elements Pro,14,0
Maincast Autumn Brawl,Team Empire,15,0
Maincast Autumn Brawl,FCDB Esports,16,0
Maincast Autumn Brawl,TPB,17,0
Maincast Autumn Brawl,madjor atendari,18,0
Maincast Autumn Brawl,WU TANG,19,0
Maincast Autumn Brawl,URUK-HIGH,20,0
World Cyber Arena 2017,Invictus Gaming,1,47367
World Cyber Arena 2017,For The Dream,2,15789
World Cyber Arena 2017,Planet Dog,3,7895
World Cyber Arena 2017,FATE eSports,4,0
World Cyber Arena 2017,iG Vitality,5,0
World Cyber Arena 2017,Team OD,6,0
World Cyber Arena 2017,Execration,7,0
World Cyber Arena 2017,Newbee Young,8,0
GG.Bet Invitational Season 1,Ninjas in Pyjamas,1,22500
GG.Bet Invitational Season 1,Gambit Esports,2,10000
GG.Bet Invitational Season 1,Alliance,3,5000
GG.Bet Invitational Season 1,Team Lithium,4,5000
GG.Bet Invitational Season 1,Team Spirit,5,2500
GG.Bet Invitational Season 1,Hippomaniacs,6,2500
GG.Bet Invitational Season 1,Odium,7,1250
GG.Bet Invitational Season 1,Espada,8,1250
Reshuffle Madness,Alliance,1,25000
Reshuffle Madness,ferzee,2,12000
Reshuffle Madness,Team Empire,3,8000
Reshuffle Madness,Team Spirit,4,5000
Reshuffle Madness,Odium,5,0
Reshuffle Madness,The Final Tribe,6,0
Reshuffle Madness,Elements Pro,7,0
Reshuffle Madness,Natus Vincere,8,0
